Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion (DE-LU)
,Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2025-03-16T12:00+01:00,12373.5077,46100.32027,1.01
2025-03-16T13:00+01:00,12388.27504,45039.4225,0.19
2025-03-16T14:00+01:00,12269.73909,42021.56848,2.53
2025-03-16T15:00+01:00,12868.90471,37520.31608,31
2025-03-16T16:00+01:00,15827.09292,31807.28975,71.11
2025-03-16T17:00+01:00,21213.04852,24482.18635,116.81
2025-03-16T18:00+01:00,24630.11672,21098.81176,130.84
2025-03-16T19:00+01:00,26181.20214,22117.97916,140
2025-03-16T20:00+01:00,26416.92898,23277.68273,125.28
2025-03-16T21:00+01:00,26132.55463,24053.93134,107.73
2025-03-16T22:00+01:00,25897.42107,23767.69753,100.8
2025-03-16T23:00+01:00,25463.14794,25427.92583,79.71
2025-03-17T00:00+01:00,23556.46694,28558.69302,78.1
2025-03-17T01:00+01:00,21841.10302,28518.87874,79.01
2025-03-17T02:00+01:00,21694.02079,28813.39455,78.79
2025-03-17T03:00+01:00,20989.96671,29221.56524,80.91
2025-03-17T04:00+01:00,21363.20571,28499.99469,85.85
2025-03-17T05:00+01:00,23284.64745,28152.82182,103.3
2025-03-17T06:00+01:00,24123.04268,27650.01867,135.18
2025-03-17T07:00+01:00,25229.53267,30148.58612,152.87
2025-03-17T08:00+01:00,24364.37804,35242.39779,135.24
2025-03-17T09:00+01:00,20957.08835,43522.05509,100.73
2025-03-17T10:00+01:00,16761.57761,49009.80431,68.21
2025-03-17T11:00+01:00,14713.1746,51283.45526,50.56
2025-03-17T12:00+01:00,14325.4932,51036.80732,31.17
2025-03-17T13:00+01:00,14113.41333,49849.19064,27.95
2025-03-17T14:00+01:00,14556.51279,46242.84553,50.14
2025-03-17T15:00+01:00,17606.73116,40304.9458,70.01
2025-03-17T16:00+01:00,23509.29019,31348.48666,98.55
2025-03-17T17:00+01:00,28168.73698,21138.96247,143.05
2025-03-17T18:00+01:00,29930.17677,16741.10925,177.33
2025-03-17T19:00+01:00,30084.62478,18609.7747,170
2025-03-17T20:00+01:00,30292.42101,19302.81285,141.5
2025-03-17T21:00+01:00,28928.07598,19211.48212,118.85
2025-03-17T22:00+01:00,26580.14471,18535.3263,107.86
2025-03-17T23:00+01:00,25228.44503,18175.72078,93.5
2025-03-18T00:00+01:00,24808.17889,17742.78257,92.2
2025-03-18T01:00+01:00,25056.9825,17279.63806,89.99
2025-03-18T02:00+01:00,24945.40308,16908.21156,92.37
2025-03-18T03:00+01:00,24925.08111,17107.11731,89.2
2025-03-18T04:00+01:00,25669.39604,17460.81405,95.25
2025-03-18T05:00+01:00,26823.59133,18083.82485,110.74
2025-03-18T06:00+01:00,27338.42334,19484.72777,138.9
2025-03-18T07:00+01:00,26933.40263,27029.73673,136.68
2025-03-18T08:00+01:00,24628.00299,37290.69746,106.52
2025-03-18T09:00+01:00,19568.84474,46003.96999,71.53
2025-03-18T10:00+01:00,15315.92732,52328.23402,25.27
2025-03-18T11:00+01:00,14258.72323,55873.80634,0.68
2025-03-18T12:00+01:00,13605.32947,55908.06215,-1.46
2025-03-18T13:00+01:00,14551.12038,52872.78062,-0.3
2025-03-18T14:00+01:00,14638.75806,48927.80707,5.72
2025-03-18T15:00+01:00,15880.65664,41504.72021,50.28
2025-03-18T16:00+01:00,22851.85487,30602.63305,95.94
2025-03-18T17:00+01:00,29943.65082,18672.43751,140.9
2025-03-18T18:00+01:00,32556.17324,14295.54158,170.91
2025-03-18T19:00+01:00,32687.88179,16642.37008,167.46
2025-03-18T20:00+01:00,32233.08025,18380.18162,142.39
2025-03-18T21:00+01:00,31367.61237,18966.991,123.04
2025-03-18T22:00+01:00,29879.33312,18550.66014,115.97
2025-03-18T23:00+01:00,27696.7282,17857.99238,103.29
2025-03-19T00:00+01:00,27033.32533,17303.41029,107.29
2025-03-19T01:00+01:00,26910.73644,16548.29479,102.4
2025-03-19T02:00+01:00,26886.06751,15193.97293,101.19
2025-03-19T03:00+01:00,27458.92259,14229.80071,102
2025-03-19T04:00+01:00,28224.17761,13643.707,106.59
2025-03-19T05:00+01:00,29452.25639,13092.95995,122.52
2025-03-19T06:00+01:00,30241.08355,13597.09587,158.05
2025-03-19T07:00+01:00,29963.12952,21273.70916,147.74
2025-03-19T08:00+01:00,26263.59337,32346.14706,108.23
2025-03-19T09:00+01:00,20972.10818,40786.78386,79.5
2025-03-19T10:00+01:00,16965.216,46867.68754,26.52
2025-03-19T11:00+01:00,15685.88761,50435.31762,-0.04
2025-03-19T12:00+01:00,14794.68991,50429.77285,-0.56
2025-03-19T13:00+01:00,14749.4189,48137.04883,-0.25
2025-03-19T14:00+01:00,15062.51419,44198.75966,0.99
2025-03-19T15:00+01:00,17935.26327,36531.31753,66.73
2025-03-19T16:00+01:00,27518.03998,25217.19827,109.85
2025-03-19T17:00+01:00,33884.67921,13807.60991,147.56
2025-03-19T18:00+01:00,35783.97986,9056.204166,248.18
2025-03-19T19:00+01:00,35839.21454,9845.898101,220.3
2025-03-19T20:00+01:00,35082.22455,11185.78907,176.68
2025-03-19T21:00+01:00,33637.07271,12119.31195,138.24
2025-03-19T22:00+01:00,32477.25308,12793.60009,124.45
2025-03-19T23:00+01:00,30757.12076,13567.39582,111.14
2025-03-20T00:00+01:00,30998.03882,14244.44294,117.17
2025-03-20T01:00+01:00,29482.79987,14775.48191,102.86
2025-03-20T02:00+01:00,28910.24903,15132.11856,99.56
2025-03-20T03:00+01:00,28909.16532,14889.92732,100.08
2025-03-20T04:00+01:00,29864.00633,14572.09067,102.83
2025-03-20T05:00+01:00,31112.85065,15094.15408,119.7
2025-03-20T06:00+01:00,31969.88498,16404.40227,144.84
2025-03-20T07:00+01:00,31247.37198,23021.82715,141.21
2025-03-20T08:00+01:00,25968.00584,31781.08632,99.87
2025-03-20T09:00+01:00,20493.54934,37864.11973,79.45
2025-03-20T10:00+01:00,16791.81871,43652.13781,37.51
2025-03-20T11:00+01:00,15089.1391,48422.95182,3.42
2025-03-20T12:00+01:00,14097.16235,50197.3254,0.43
2025-03-20T13:00+01:00,14293.97262,48625.71533,0.65
2025-03-20T14:00+01:00,14778.40553,43851.10459,16.6
2025-03-20T15:00+01:00,20303.74687,35282.66711,79.42
2025-03-20T16:00+01:00,28160.45951,23502.14948,120.76
2025-03-20T17:00+01:00,33289.95598,12684.21329,155.14
2025-03-20T18:00+01:00,34965.87012,7994.391742,280.07
2025-03-20T19:00+01:00,34886.82308,8100.419677,253.85
2025-03-20T20:00+01:00,34143.61082,8561.986123,164
2025-03-20T21:00+01:00,33526.30898,9133.030944,136.82
2025-03-20T22:00+01:00,32659.00657,9856.942207,125.03
2025-03-20T23:00+01:00,31925.55029,9828.048488,117.91
2025-03-21T00:00+01:00,30066.93542,9623.041137,125.07
2025-03-21T01:00+01:00,28250.45317,9713.555753,116.41
2025-03-21T02:00+01:00,27905.04937,10002.43472,112.74
2025-03-21T03:00+01:00,27861.8398,10214.44061,105.81
2025-03-21T04:00+01:00,28028.09569,10404.69413,109.1
2025-03-21T05:00+01:00,28835.50153,11093.29087,127.49
2025-03-21T06:00+01:00,28765.28482,13211.70806,156
2025-03-21T07:00+01:00,26796.01878,21661.21955,148.27
2025-03-21T08:00+01:00,20348.42993,33922.20021,110.73
2025-03-21T09:00+01:00,13979.8613,40265.63033,73.31
2025-03-21T10:00+01:00,,,43.25
2025-03-21T11:00+01:00,,,7.35
2025-03-21T12:00+01:00,,,0.81
2025-03-21T13:00+01:00,,,0
2025-03-21T14:00+01:00,,,2.49
2025-03-21T15:00+01:00,,,12.36
2025-03-21T16:00+01:00,,,46.22
2025-03-21T17:00+01:00,,,100.24
2025-03-21T18:00+01:00,,,120.65
2025-03-21T19:00+01:00,,,83.5
2025-03-21T20:00+01:00,,,70
2025-03-21T21:00+01:00,,,47.19
2025-03-21T22:00+01:00,,,27.13
2025-03-21T23:00+01:00,,,18.45
2025-03-22T00:00+01:00,,,
2025-03-22T01:00+01:00,,,
2025-03-22T02:00+01:00,,,
2025-03-22T03:00+01:00,,,
2025-03-22T04:00+01:00,,,
2025-03-22T05:00+01:00,,,
2025-03-22T06:00+01:00,,,
2025-03-22T07:00+01:00,,,
2025-03-22T08:00+01:00,,,
2025-03-22T09:00+01:00,,,
2025-03-22T10:00+01:00,,,
2025-03-22T11:00+01:00,,,
2025-03-22T12:00+01:00,,,
2025-03-22T13:00+01:00,,,
2025-03-22T14:00+01:00,,,
2025-03-22T15:00+01:00,,,
2025-03-22T16:00+01:00,,,
2025-03-22T17:00+01:00,,,
2025-03-22T18:00+01:00,,,
2025-03-22T19:00+01:00,,,
2025-03-22T20:00+01:00,,,
2025-03-22T21:00+01:00,,,
2025-03-22T22:00+01:00,,,
2025-03-22T23:00+01:00,,,
